date,open,high,low,close,ma5,ma10,ma20,ma50,ma200,ma1000,mva_band,std200,std50,cci,s_pct_k,s_pct_d,stoch,wr,tr1,tr2,tr3,month_change,tr,ztr,vol,fevol,fesignal,drtns,cc_delta,cc_pct,oc_delta,oc_pct,co_delta,co_pct,ret_daily,ret_today,ret_open,rtnvol,cr,mom,atr,3atr,ir,avg_tr,max_ir_window,min_ir_window,max_cplunger,min_cplunger,prob,macd,dx,stochStrength,cciStrength,macd_signal,macd_dur,macd_last_dur,is_churning
2017-09-27,5912.96,5957.75,5900.35,5937.79,5910.742,5945.633,5955.391,5911.7168,5540.36135,,,331.097812402,57.7967019199,-45.7330526559,41.9462134098,38.822795568,38.822795568,-43.430024269,57.4,76.41,19.01,0.0,56.2430548997,0.97738664759,59.7738664759,0.854143731743,False,0.00959815280191,56.45,0.00959815280191,31.62,0.0053763258033,24.83,0.00419925046001,0.00959815280191,0.00419925046001,0.0053763258033,0.00588010924556,0.0119064862253,2.02487500284,56.2430548997,168.729164699,0.170910270312,48.130490696,6004.38,5786.54,1.3835304614,3.1424986077,0.56741101672,-11.5578381181,-12.5416385774,0,1,-1,5,15,0
2017-09-28,5920.65,5939.22,5908.62,5933.07,5910.374,5942.058,5955.3995,5912.055,5545.6552,,,328.851388488,57.8726570117,-59.589466752,47.8944056764,43.3586006222,43.3586006222,-46.1574020571,30.6,1.43,29.17,0.0,52.8239809131,-0.595012111758,44.0498788824,-0.599531450109,False,-0.000794908543414,-4.72,-0.000794908543414,-17.14,-0.00288659585469,12.42,0.0020977426465,-0.000794908543414,0.0020977426465,-0.00288659585469,0.00524465653099,-0.000252335056203,-0.0481127896006,52.8239809131,158.471942739,0.0889261471624,48.1527519365,6004.38,5786.54,1.48091224555,3.04302441931,0.535202150422,-9.7781058223,-12.5416385774,1,0,-1,6,15,0
2017-09-29,5941.78,5980.22,5930.82,5979.3,5919.77,5941.188,5954.9345,5913.2166,5550.8725,,,327.402086303,58.6381856713,23.5511978117,64.2251411255,53.7918708738,53.7918708738,-19.4441234254,49.4,47.15,2.25,0.0,52.3674501247,0.0573194901696,50.5731949017,0.00180590746505,False,0.00779191885483,46.23,0.00779191885483,8.71,0.00146804268279,37.52,0.00631460606081,0.00779191885483,0.00631460606081,0.00146804268279,0.00508768778104,-0.00183349504,-0.360378843771,52.3674501247,157.102350374,0.324935468341,48.1475250117,6004.38,5786.54,0.520899049202,4.00352873701,0.626516700256,-5.35108897556,0.667417800997,1,0,-1,7,15,0
2017-10-02,5988.96,6005.2,5955.83,5981.92,5942.684,5941.268,5954.6355,5914.4246,5556.176,,,325.738028284,59.4295418263,65.2709903085,73.1474717531,63.4696713135,63.4696713135,-17.9301976193,49.37,0.0,0.0,1.0,51.9677901081,0.0554440358943,50.5544403589,0.00660081777706,False,0.000438178382085,2.62,0.000438178382085,9.66,0.00161557372937,-7.04,-0.00117549624643,0.000438178382085,-0.00117549624643,0.00161557372937,0.00508919535111,-0.00127938084574,-0.25139157715,51.9677901081,155.903370324,0.303935238829,48.1462483435,6004.38,5786.54,0.466495329808,4.05805242822,0.618603515839,-2.26776910201,7.77011784352,1,1,-1,8,15,0
2017-10-03,5986.85,5999.19,5976.65,5995.06,5965.428,5941.666,5957.752,5915.4984,5561.48425,,,324.185051085,60.4034078766,79.1480604113,81.4050082676,72.4373397905,72.4373397905,-10.3374552178,22.54,17.27,5.27,0.0,48.0440847603,-0.865687672134,41.3431232787,-0.844766395503,False,0.00219661914569,13.14,0.00219661914569,4.93,0.000824150105652,8.21,0.00137133885098,0.00219661914569,0.00137133885098,0.000824150105652,0.00456549910618,0.010222191697,2.23900858575,48.0440847603,144.132254281,0.230191264087,48.1334418977,6004.38,5786.54,0.193628372137,4.33212319292,0.590426836731,0.488245345617,7.77011784352,1,1,1,1,8,0
2017-10-04,5983.31,6009.81,5976.12,5998.84,5977.638,5944.19,5960.1375,5916.8622,5566.90415,,,322.376349169,61.5121136665,82.2188815785,86.6258833087,79.5316115496,79.5316115496,-8.15324165029,33.69,14.75,18.94,0.0,46.1302067923,-0.478967110509,45.2103288949,-0.484692999706,False,0.000630519127415,3.78,0.000630519127415,-11.75,-0.00195994702305,15.53,0.00259555329742,0.000630519127415,0.00259555329742,-0.00195994702305,0.00452200752279,0.00773373144914,1.71024294192,46.1302067923,138.390620377,0.271990933852,48.112962978,6004.38,5786.54,0.115145683348,4.41253223372,0.606468115192,2.29619011856,10.9110394013,1,1,1,2,8,0
2017-10-05,6018.27,6059.21,6014.77,6057.14,6002.452,5956.413,5964.779,5918.9904,5572.5156,,,321.084192345,64.4771178827,166.27587329,92.8410284681,86.1863200089,86.1863200089,-0.943826372424,44.44,60.37,15.93,0.0,48.0288458866,0.437628946173,54.3762894617,0.361993994015,False,0.00971854558548,58.3,0.00971854558548,19.43,0.00323895953218,38.87,0.00645866669325,0.00971854558548,0.00645866669325,0.00323895953218,0.00501452508148,0.0152788939641,3.04692741902,48.0288458866,144.08653766,0.485654476772,48.1012945809,6057.14,5786.54,0.0,5.62562821557,0.68503521135,6.88923328368,23.8944522783,1,1,1,3,8,0
2017-10-06,6037.44,6064.67,6037.29,6064.57,6019.506,5969.638,5972.339,5921.9412,5578.06945,,,319.932908679,67.6820076064,171.376321706,96.3982702622,91.2922951355,91.2922951355,-0.0444879437674,27.38,7.53,19.85,0.0,45.2756664351,-0.697600423084,43.0239957692,-0.68519421962,False,0.00122665152201,7.43,0.00122665152201,-19.7,-0.0032523600247,27.13,0.0044936264377,0.00122665152201,0.0044936264377,-0.0032523600247,0.00443274575852,0.02528101106,5.70323958044,45.2756664351,135.826999305,1.08018920077,48.0916353035,6064.57,5786.54,0.0,5.78125485327,0.856653568147,9.72504073772,25.1921176456,1,1,1,4,8,0
2017-10-09,6071.96,6078.8,6051.33,6058.53,6034.828,5988.756,5976.239,5924.9334,5583.6176,,,318.585819041,70.3491495274,161.201011981,93.9569518822,92.6246235088,92.6246235088,-8.48436649784,27.47,14.23,13.24,0.0,42.9015775771,-0.696758454463,43.0324154554,-0.685617658854,False,-0.000995948599818,-6.04,-0.000995948599818,7.39,0.00121855300541,-13.43,-0.00221180640189,-0.000995948599818,-0.00221180640189,0.00121855300541,0.00394180374404,0.0144013778401,3.65349945742,42.9015775771,128.704732731,0.896467095225,48.0887705963,6064.57,5786.54,0.125601048334,5.65599820139,0.812248096944,10.428999912,28.585755137,1,0,1,5,8,0
2017-10-10,6078.27,6084.14,6036.72,6063.52,6048.52,6006.974,5979.633,5928.5972,5589.26325,,,317.023872877,72.7094792136,141.136875129,92.7573909871,92.691007248,92.691007248,-8.44216990788,47.42,25.61,21.81,0.0,43.5040339001,-0.0122186362972,49.877813637,-0.0570391416711,False,0.000823632135188,4.99,0.000823632135188,19.74,0.00325821610193,-14.75,-0.00242667732759,0.000823632135188,-0.00242667732759,0.00325821610193,0.00391834508566,0.0126783073352,3.23562806695,43.5040339001,130.5121017,0.641017715282,48.0968545168,6064.57,5786.54,0.021830949457,5.75879655297,0.737369812769,10.4399942138,22.4027175644,1,-1,1,6,8,0
2017-10-11,6062.73,6082.25,6052.44,6081.25,6065.002,6021.32,5983.4765,5932.3188,5594.9694,,,315.546468587,75.6657168114,140.21411933,95.7870885335,94.2390478907,94.2390478907,-1.18321392016,29.81,18.73,11.08,0.0,41.6781627134,-0.622701260672,43.7729873933,-0.624373216356,False,0.00292404411959,17.73,0.00292404411959,-0.790000000001,-0.000130287357838,18.52,0.00305472947006,0.00292404411959,0.00305472947006,-0.000130287357838,0.00394997642102,0.0141610545007,3.58509848952,41.6781627134,125.03448814,0.711795631753,48.1123339146,6081.25,5786.54,0.0,6.12545632318,0.759586135619,10.8053173973,22.4027175644,1,-1,1,7,8,0
2017-10-12,6072.21,6093.76,6063.47,6069.99,6067.572,6035.012,5988.535,5935.434,5600.4903,,,314.139585418,78.0738354616,126.606933983,93.2120143499,93.7255311203,93.7255311203,-9.36305983377,30.29,12.51,17.78,0.0,40.1597410183,-0.601842976478,43.9815702352,-0.609429324004,False,-0.00185159301131,-11.26,-0.00185159301131,-9.04,-0.0014865364851,-2.22,-0.000365600003952,-0.00185159301131,-0.000365600003952,-0.0014865364851,0.0036481292022,0.0183140464069,5.02012000996,40.1597410183,120.479223055,0.62740205062,48.1112360593,6081.25,5786.54,0.234040962617,5.89155513799,0.73297397999,9.49887463643,25.6684218335,0,-1,1,8,8,0
2017-10-13,6094.72,6100.06,6087.03,6092.45,6073.148,6046.327,5993.7575,5939.459,5606.3211,,,312.380476056,80.8838940667,127.9740354,95.0009959968,94.3632635585,94.3632635585,-3.21002235627,13.03,30.07,17.04,0.0,38.8144422159,-0.604478807583,43.9552119242,-0.607809851642,False,0.00370017084048,22.46,0.00370017084048,24.73,0.00407414180254,-2.27,-0.00037245353355,0.00370017084048,-0.00037245353355,0.00407414180254,0.00366713976466,0.0188081793382,5.12884169824,38.8144422159,116.443326648,1.4017769185,48.0927712514,6092.45,5786.54,0.0,6.3608312027,0.915554598554,9.34336902457,27.4677541342,0,0,1,9,8,0
2017-10-16,6108.66,6115.53,6095.63,6114.53,6084.348,6059.588,6000.428,5943.7514,5612.30235,,,310.587475947,84.3622543997,124.474709963,97.2681343958,95.8156989772,95.8156989772,-0.464727205131,19.9,23.08,3.18,0.0,36.7165165871,-0.843503993096,41.564960069,-0.824184181412,False,0.00362415776904,22.08,0.00362415776904,16.21,0.00266067017374,5.87,0.000960930875184,0.00362415776904,0.000960930875184,0.00266067017374,0.00367195584314,0.023676669167,6.44797219206,36.7165165871,110.149549761,1.52816689222,48.0718684179,6114.53,5786.54,0.0,6.82290933959,0.932729047402,9.87185424127,31.8314693815,1,0,1,10,8,0
2017-10-17,6111.32,6122.82,6104.44,6122.61,6096.166,6072.343,6007.0045,5947.509,5618.5973,,,308.085470913,88.0555881538,114.479349221,98.5850475901,97.2003732836,97.2003732836,-0.0980392156863,18.38,8.29,10.09,0.0,34.2716477088,-0.995468035326,40.0453196467,-0.963628621021,False,0.00132144253115,8.08,0.00132144253115,-3.21,-0.000524979025371,11.29,0.00184739139826,0.00132144253115,0.00184739139826,-0.000524979025371,0.00367087812959,0.0233253168512,6.35415179359,34.2716477088,102.814943126,1.58872069405,48.0171859622,6122.61,5822.53,0.0,6.24942911558,0.939900673814,9.88540034374,33.8510903275,1,-1,1,11,8,0
2017-10-18,6128.91,6129.49,6106.85,6114.35,6102.786,6083.894,6014.042,5951.269,5624.6124,,,305.943817226,91.0950254752,101.284815835,95.4821850423,96.341279163,96.341279163,-7.62067750541,22.64,6.88,15.76,0.0,32.7207613476,-0.843600485113,41.5639951489,-0.813722386005,False,-0.00134909785206,-8.26,-0.00134909785206,6.3,0.00102897293801,-14.56,-0.00237562633486,-0.00134909785206,-0.00237562633486,0.00102897293801,0.0035827230419,0.0249351744355,6.95983868803,32.7207613476,98.1622840429,1.22665608529,47.9416411672,6122.61,5822.53,0.172292808483,6.0869839433,0.886346899523,8.51017102259,35.7273591708,0,-1,1,12,8,0
2017-10-19,6074.28,6092.87,6051.47,6092.62,6107.312,6087.442,6021.9275,5954.7336,5630.3895,,,303.799578286,93.1293309145,59.1387080136,87.1255218659,91.7334005144,91.7334005144,-21.2311413106,41.4,21.48,62.88,0.0,36.741993168,0.534557433834,55.3455743383,0.462441651388,False,-0.00355393459648,-21.73,-0.00355393459648,-40.07,-0.00655343576995,18.34,0.00301928788268,-0.00355393459648,0.00301928788268,-0.00655343576995,0.00325736480516,0.0279504838224,8.58070418706,36.741993168,110.225979504,1.23073125703,47.8958156782,6122.61,5822.53,0.626150731026,5.63911473634,0.887102664324,5.45755563163,8.26830795171,-1,-1,1,13,8,0
2017-10-20,6114.46,6122.56,6102.16,6108.82,6110.586,6091.867,6030.7525,5961.1462,5636.10885,,,301.970799545,92.4640379711,83.4607665975,86.8241549474,89.2787777309,89.2787777309,-13.4772119711,20.4,29.94,9.54,0.0,35.8350607456,-0.597025393057,44.0297460694,-0.58720601721,False,0.00265895460409,16.2,0.00265895460409,21.84,0.00358466472552,-5.64,-0.000922403613729,0.00265895460409,-0.000922403613729,0.00358466472552,0.00322859732602,0.0311337451772,9.64311805819,35.8350607456,107.505182237,1.40914110989,47.8543535878,6122.61,5822.53,0.288166048982,5.98252778558,0.916641270847,3.92177540684,17.8623641102,-1,0,1,14,8,0
2017-10-23,6122.24,6122.24,6061.08,6067.83,6101.246,6092.797,6040.7765,5965.8722,5641.4126,,,300.177219818,91.7399427462,51.9666269368,73.3103626664,81.2945701986,81.2945701986,-40.2034296147,61.16,13.42,47.74,0.0,39.2117193128,0.47613758627,54.7613758627,0.403362387668,False,-0.00670997017427,-40.99,-0.00670997017427,13.42,0.00219682360914,-54.41,-0.00888727001882,-0.00670997017427,-0.00888727001882,0.00219682360914,0.00322859732602,0.0311337451772,9.64311805819,39.2117193128,117.635157938,1.23822784898,47.8172731094,6122.61,5838.08,1.14561112414,4.80474910132,0.888483206892,-0.241444497805,1.97089640481,-1,0,-1,1,14,0
2017-10-24,6078.02,6090.89,6058.07,6080.22,6092.768,6094.467,6050.7205,5969.3132,5646.6892,,,298.556510001,92.7525222814,38.9394619581,65.1811576233,73.237863911,73.237863911,-42.9480474198,32.82,23.06,9.76,0.0,38.3594900711,-0.499318512694,45.0068148731,-0.496816338333,False,0.00204191613806,12.39,0.00204191613806,10.19,0.00167934830079,2.2,0.000361959980388,0.00204191613806,0.000361959980388,0.00167934830079,0.00322539464796,0.0307814577131,9.5434702022,38.3594900711,115.078470213,1.22053101022,47.7895233615,6122.61,5862.14,0.887014496448,4.56334327401,0.885203930502,-2.42611262959,0.897426936356,-1,-1,-1,2,14,0
2017-10-25,6069.35,6087.58,6011.24,6055.04,6080.906,6091.846,6056.583,5972.2594,5651.78855,,,296.763580444,93.0954171566,-3.08759262778,51.1106633782,62.1742636446,62.1742636446,-62.9598308668,76.34,7.36,68.98,0.0,43.4235580616,0.988167765415,59.8816776542,0.875984462927,False,-0.00414129751884,-25.18,-0.00414129751884,-10.87,-0.00178776425853,-14.31,-0.00235774835856,-0.00414129751884,-0.00235774835856,-0.00178776425853,0.00284758197083,0.0167537273825,5.88349257516,43.4235580616,130.270674185,0.969120811451,47.7939402466,6122.61,5867.35,1.4137775553,3.92706688403,0.830771505592,-5.64823895579,-14.2307743516,-1,-1,-1,3,14,0
2017-10-26,6056.05,6066.61,6035.95,6037.87,6069.956,6088.634,6061.823,5974.6684,5656.72685,,,294.914523736,93.2057527646,-23.8685563675,36.8153739724,49.4948188085,49.4948188085,-77.4799154334,30.66,11.57,19.09,0.0,41.7217503201,-0.578336255952,44.2166374405,-0.578844333416,False,-0.00283565426488,-17.17,-0.00283565426488,1.01,0.000166803192052,-18.18,-0.00300195672097,-0.00283565426488,-0.00300195672097,0.000166803192052,0.00295864388173,0.0146771408672,4.9607663017,41.7217503201,125.16525096,0.561081647219,47.7931682138,6122.61,5867.35,1.77305676035,3.56787395297,0.711024149068,-8.82766182674,-14.2307743516,-1,-1,-1,4,14,0
2017-10-27,6138.23,6223.51,6129.79,6213.47,6090.886,6100.736,6073.5315,5983.0114,5662.58705,,,294.270625611,95.5559537976,227.739488654,66.0427743749,57.7687965917,57.7687965917,-4.72982522259,93.72,185.64,91.92,0.0,60.9108502774,4.4724032743,94.724032743,4.0846401678,False,0.0290831038098,175.6,0.0290831038098,100.36,0.0166217556854,75.24,0.0122576052054,0.0290831038098,0.0122576052054,0.0166217556854,0.0032467576463,0.016616930288,5.11800759351,60.9108502774,182.732550832,0.893690087103,47.8794991186,6213.47,5867.35,0.0,7.22898122102,0.811515137634,0.508602682492,27.8211157171,0,0,1,1,4,0
2017-10-30,6209.8,6250.85,6202.53,6227.59,6122.838,6112.042,6085.815,5991.745,5668.42745,,,293.83232296,97.5744645261,250.552875648,78.1676665581,67.9682315749,67.9682315749,-9.70744125871,48.32,37.38,10.94,0.0,59.2320702404,0.00116793583055,50.0116793583,-0.0598676862177,False,0.00227248220399,14.12,0.00227248220399,-3.67,-0.000590652244237,17.79,0.00286482656446,0.00227248220399,0.00286482656446,-0.000590652244237,0.00325947488879,0.0184808978584,5.66990036399,59.2320702404,177.696210721,0.950133098427,47.9695192361,6227.59,5867.35,0.0,7.50976882272,0.826052091792,6.89359959777,32.485152237,1,1,1,2,4,0
2017-10-31,6241.88,6258.42,6229.15,6248.56,6156.506,6124.637,6098.49,6000.9854,5674.447,,,293.320599475,99.6005934785,224.118716202,87.0893353423,77.5287834586,77.5287834586,-3.98899587345,29.27,30.83,1.56,0.0,55.4451275417,-0.568830429496,44.311695705,-0.570509204817,False,0.00336727369657,20.97,0.00336727369657,14.29,0.00229462761678,6.68,0.00107019039136,0.00336727369657,0.00107019039136,0.00229462761678,0.00329574961928,0.0196705738913,5.96846731809,55.4451275417,166.335382625,1.28658120891,48.0481566713,6248.56,5867.35,0.0,7.93391518863,0.897087336932,11.5155261609,33.7614287775,1,0,1,3,4,0
2017-11-01,6273.41,6276.23,6224.58,6248.65,6195.228,6138.067,6110.9805,6008.4918,5680.411,,,292.805617676,103.836427855,189.463840566,88.34069771,82.9347405843,82.9347405843,-10.4079399223,51.65,0.0,0.0,1.0,54.9391105361,0.104433856123,51.0443385612,0.0271087463543,False,1.44033185245e-05,0.0899999999992,1.44033185245e-05,24.85,0.00397691628151,-24.76,-0.00394681680298,1.44033185245e-05,-0.00394681680298,0.00397691628151,0.00330396845037,0.0190427345955,5.76359456259,54.9391105361,164.817331608,1.21186976671,48.1380624485,6248.65,5867.35,0.0,7.92096691487,0.883573233512,13.431346322,36.7889767788,1,-1,1,4,4,0
2017-11-02,6238.22,6243.74,6194.58,6236.39,6234.932,6152.444,6119.943,6016.184,5686.3371,,,291.99913522,106.20913985,130.542236681,86.6530840526,84.7939123184,84.7939123184,-15.0345296049,49.16,4.91,54.07,0.0,54.8232291313,0.180752351541,51.8075235154,0.0896464055755,False,-0.00196202379714,-12.26,-0.00196202379714,-10.43,-0.00166916053868,-1.83,-0.000293352911568,-0.00196202379714,-0.000293352911568,-0.00166916053868,0.00256687291864,0.00725430165317,2.826124192,54.8232291313,164.469687394,1.10687072627,48.2272274553,6248.65,5867.35,0.254213245233,7.65210897396,0.862434757736,12.7318400543,26.3157700946,1,-1,1,5,4,0
2017-11-03,6266.19,6297.62,6237.65,6295.58,6251.354,6171.12,6131.4935,6025.4068,5692.499,,,291.786377789,110.057214183,154.13568299,92.9703719027,88.8821421106,88.8821421106,-0.712340247224,59.97,61.23,1.26,0.0,55.6774652471,0.41041302092,54.1041302092,0.291880116474,False,0.00949106774913,59.19,0.00949106774913,29.8,0.00477840545572,29.39,0.00469025037543,0.00949106774913,0.00469025037543,0.00477840545572,0.00334401415008,0.0155684718591,4.65562379832,55.6774652471,167.032395741,1.56129389124,48.321777128,6295.58,5867.35,0.0,8.86204989659,0.936733273467,14.9605207636,35.8200451477,1,0,1,6,4,0
2017-11-06,6292.15,6318.58,6291.84,6313.61,6268.558,6195.698,6144.2475,6035.2284,5698.73855,,,291.658179615,113.442948574,151.528193764,95.6766351607,92.2793886356,92.2793886356,-1.61710158131,26.74,23.0,3.74,0.0,51.8191365475,-0.713728093186,42.8627190681,-0.715331543346,False,0.00286391404763,18.03,0.00286391404763,-3.43,-0.00054482668793,21.46,0.00341059892088,0.00286391404763,0.00341059892088,-0.00054482668793,0.00334149254481,0.0194923346351,5.83342155451,51.8191365475,155.457409643,1.39439615657,48.3963801776,6313.61,5867.35,0.0,9.22093756522,0.914454435094,16.2468681205,39.1103511624,1,0,1,7,4,0
2017-11-07,6314.69,6328.58,6299.53,6320.78,6283.002,6219.754,6157.1105,6044.8824,5704.83715,,,291.850030201,116.812082241,134.075446732,96.6093518023,94.444370219,94.444370219,-2.45793155606,29.05,14.97,14.08,0.0,48.7832516745,-0.635560242992,43.6443975701,-0.643571393478,False,0.00113564189109,7.17,0.00113564189109,1.08,0.00017105902962,6.09,0.000964417889081,0.00113564189109,0.000964417889081,0.00017105902962,0.00334090283158,0.0198101644148,5.92958413144,48.7832516745,146.349755024,1.35971552431,48.4520561539,6320.78,5867.35,0.0,9.35832317539,0.909135201759,16.1450570062,40.6730746182,1,-1,1,8,4,0
2017-11-08,6319.03,6346.98,6308.62,6345.81,6302.434,6248.831,6170.3385,6054.5558,5710.80885,,,292.688202023,121.310191676,127.836180778,98.1304339282,96.2874020736,96.2874020736,-0.34848394591,38.36,26.2,12.16,0.0,47.3934847846,-0.32969665794,46.7030334206,-0.368509318558,False,0.00395995430944,25.03,0.00395995430944,-1.75,-0.000276864564184,26.78,0.00423799222349,0.00395995430944,0.00423799222349,-0.000276864564184,0.00338290961601,0.020863516109,6.16732886101,47.3934847846,142.180454354,1.42006315863,48.4911353334,6345.81,5867.35,0.0,9.86695808854,0.91823280109,16.2814977872,43.5441847451,1,-1,1,9,4,0
2017-11-09,6295.29,6315.16,6248.29,6312.21,6317.598,6276.265,6182.4495,6062.142,5716.5853,,,293.101825543,125.340352901,85.842995246,93.8871029473,95.0872525104,95.0872525104,-10.3562280336,66.87,30.65,97.52,0.0,54.0770201466,1.57951551773,65.7951551773,1.33449629254,False,-0.00529483233819,-33.6,-0.00529483233819,-50.52,-0.00796115862278,16.92,0.00268772367913,-0.00529483233819,0.00268772367913,-0.00796115862278,0.00364964997644,0.0173419181368,4.75166611831,54.0770201466,162.23106044,1.44012307087,48.5771172889,6345.81,5867.35,0.691683695435,9.15780978427,0.921093781995,12.7813793326,22.5948423638,0,-1,1,10,4,0
2017-11-10,6297.15,6313.17,6284.22,6309.07,6320.296,6285.825,6193.2805,6068.5514,5722.29035,,,293.475756775,129.62355151,84.7644967109,91.2978137004,93.1925331054,93.1925331054,-11.2914755466,28.95,0.96,27.99,0.0,50.7267507938,-0.648158310581,43.5184168942,-0.660669388533,False,-0.000497448595658,-3.14,-0.000497448595658,-15.06,-0.00238585218172,11.92,0.00189291981293,-0.000497448595658,0.00189291981293,-0.00238585218172,0.00359813598709,0.0130872469383,3.63722966148,50.7267507938,152.180252381,1.34586773644,48.6561016504,6345.81,5867.35,0.755095430045,9.07840918234,0.906941362715,9.10017268524,22.5948423638,-1,-1,1,11,4,0
2017-11-13,6286.01,6325.18,6285.97,6316.18,6320.81,6294.684,6203.363,6075.117,5728.2246,,,293.424896593,133.704739452,81.5920981536,91.0620241433,92.1272786244,92.1272786244,-9.17376541371,39.21,16.11,23.1,0.0,49.1911840213,-0.310129913188,46.8987008681,-0.361997086632,False,0.0011269489798,7.11,0.0011269489798,-23.06,-0.00365505534096,30.17,0.00479954693041,0.0011269489798,0.00479954693041,-0.00365505534096,0.00352737589284,0.0105664921739,2.9955673835,49.1911840213,147.573552064,1.40653747585,48.7042147637,6345.81,5867.35,0.608366239837,9.21542421283,0.916258328649,6.13182832196,25.1179825288,-1,-1,1,12,4,0
2017-11-14,6293.33,6300.46,6263.77,6293.64,6315.382,6299.192,6211.9145,6082.3352,5734.10895,,,292.901174871,135.589719784,59.2896967713,86.9562765156,89.54177757,89.54177757,-17.1494711121,36.69,15.72,52.41,0.0,49.6203594851,0.117616573239,51.1761657324,0.0243218088031,False,-0.00356861267412,-22.54,-0.00356861267412,-22.85,-0.00361769297265,0.31,4.92585006666e-05,-0.00356861267412,4.92585006666e-05,-0.00361769297265,0.00365377231034,0.00563128782754,1.54122571119,49.6203594851,148.861078455,1.2634734255,48.7521861285,6345.81,5867.35,1.07010585869,8.74401814262,0.893040018874,1.85972833512,17.4940012375,-1,-1,1,13,4,0
2017-11-15,6258.3,6276.8,6229.25,6258.36,6297.892,6300.163,6219.115,6088.4798,5739.6373,,,292.305917977,136.481003664,32.4689541531,73.0766464764,81.3092120232,81.3092120232,-40.8029835628,47.55,16.84,64.39,0.0,51.5896448871,0.502210759452,55.0221075945,0.365897770435,False,-0.00560565904628,-35.28,-0.00560565904628,-35.34,-0.00561519248003,0.0599999999995,9.58726810787e-06,-0.00560565904628,9.58726810785e-06,-0.00561519248003,0.00389764264051,0.00134497405538,0.345073722614,51.5896448871,154.768934661,1.18428149075,48.806227978,6345.81,5867.35,1.79177952534,8.0114775552,0.878265389816,-3.82286561208,6.61513933696,-1,-1,-1,1,13,0
2017-11-16,6293.46,6352.47,6293.46,6339.14,6303.278,6310.438,6231.441,6095.9764,5745.5945,,,292.322387435,139.775957741,86.0043909096,82.3170299327,81.813120978,81.813120978,-8.44258661093,59.01,94.11,35.1,0.0,57.2590255688,1.45204896109,64.5204896109,1.20851986374,False,0.0129075348813,80.78,0.0129075348813,35.1,0.00560849807298,45.68,0.00725832848703,0.0129075348813,0.00725832848703,0.00560849807298,0.00481714282567,0.0178873743914,3.71327466068,57.2590255688,171.777076706,1.63301522676,48.8932709143,6345.81,5867.35,0.136419590575,9.64938510305,0.94474265654,-2.67624773639,23.3656761639,0,0,-1,2,13,0
2017-11-17,6343.76,6343.76,6308.48,6314.51,6304.366,6312.331,6241.7255,6103.9992,5751.35905,,,292.11576596,140.590748583,76.0612834514,79.1374876689,80.4753043234,80.4753043234,-24.042054595,35.28,4.62,30.66,0.0,54.3284888263,-0.455916590074,45.4408340993,-0.500487920304,False,-0.00388538508378,-24.63,-0.00388538508378,4.62,0.000728805484656,-29.25,-0.00461083017012,-0.00388538508378,-0.00461083017012,0.000728805484656,0.00492992438505,0.0112436390401,2.28069198672,54.3284888263,162.985466479,1.53637274327,48.9803014591,6345.81,5867.35,0.639032408287,9.12938439903,0.933739428064,-4.03024003074,23.3656761639,0,0,-1,3,13,0
2017-11-20,6319.57,6324.59,6301.88,6308.61,6302.852,6311.831,6253.7645,6110.5608,5757.0623,,,291.803104276,142.355575016,63.5545385807,75.6793271519,78.0773157377,78.0773157377,-27.778833365,22.71,10.08,12.63,0.0,50.1126903161,-0.864445192791,41.3555480721,-0.869140778447,False,-0.00093435595161,-5.9,-0.00093435595161,5.06,0.000801329002567,-10.96,-0.00173429521312,-0.00093435595161,-0.00173429521312,0.000801329002567,0.00469978748967,0.0159940940115,3.40315259928,50.1126903161,150.338070948,1.86809716596,49.0576012645,6345.81,5881.34,0.758292273595,8.70955751987,0.965362477387,-5.67609724581,21.1671744739,-1,-1,-1,4,13,0
2017-11-21,6336.91,6380.07,6336.26,6378.63,6319.85,6317.616,6268.685,6118.2206,5763.02605,,,292.258964849,146.295134747,113.04642184,87.4515024891,82.7644091134,82.7644091134,-0.776322173702,43.81,71.46,27.65,0.0,52.958998274,0.710368607228,57.1036860723,0.534502303508,False,0.0110991169212,70.02,0.0110991169212,28.3,0.00448593271735,41.72,0.00658365039112,0.0110991169212,0.00658365039112,0.00448593271735,0.00527923805587,0.0251774049646,4.76913613255,52.958998274,158.876994822,2.03424952008,49.1533610959,6378.63,5933.07,0.0,9.06469039076,0.975616346467,-2.56063717314,32.1183784627,0,0,-1,5,13,0
2017-11-22,6384.13,6391.16,6371.74,6386.12,6345.402,6321.647,6285.239,6125.8554,5768.97375,,,292.776992673,150.14326178,135.343651544,92.1693310111,87.4668700622,87.4668700622,-3.11284046693,19.42,12.53,6.89,0.0,48.4871318374,-0.974375145266,40.2562485473,-0.976070543736,False,0.00117423333851,7.49,0.00117423333851,5.5,0.000862254120399,1.99,0.000311710444493,0.00117423333851,0.000311710444493,0.000862254120399,0.00509682313802,0.0306494283719,6.01343769283,48.4871318374,145.461395512,1.85966932739,49.2275729498,6386.12,5933.07,0.0,9.20317563618,0.964756213011,-0.608875540051,34.0893931621,1,1,-1,6,13,0
